-0.09728774992081521,0.0,0.0
-0.09728774992081521,0.0,0.0
-0.09729034629945114,0.0,0.0
-0.09726726737824289,0.0,0.0
-0.09726640191869758,0.0,0.0
-0.09726092067491061,0.0,0.0
-0.09727217164899964,0.0,0.0
-0.09726092067491061,0.0,0.0
-0.09724909272779139,0.0,0.0
-0.09721793618416025,0.0,0.0
-0.09721707072461494,0.0,0.0
-0.09723091807733988,0.0,0.0
-0.09726120916142572,0.0,0.0
-0.09730909792293284,0.0,0.0
-0.09735727517095508,0.0,0.0
-0.09736823765852899,0.0,0.0
-0.09735467879231914,0.0,0.0
-0.09732063738353697,0.0,0.0
-0.09728486505566418,0.0,0.0
-0.09725745883672939,0.0,0.0
-0.09723553386158154,0.0,0.0
-0.09723899569976278,0.0,0.0
-0.09722774472567375,0.0,0.0
-0.09723668780764196,0.0,0.0
-0.09726005521536531,0.0,0.0
-0.09727880683884702,0.0,0.0
-0.09729063478596624,0.0,0.0
-0.09732554165429373,0.0,0.0
-0.09736102549565141,0.0,0.0
-0.0973869892820107,0.0,0.0
-0.09739708631003931,0.0,0.0
-0.09739045112019194,0.0,0.0
-0.09735525576534935,0.0,0.0
-0.09733736960141295,0.0,0.0
-0.09732640711383904,0.0,0.0
-0.0973142906802047,0.0,0.0
-0.09728313413657357,0.0,0.0
-0.0972594782423351,0.0,0.0
-0.09725226607945753,0.0,0.0
-0.09728140321748294,0.0,0.0
-0.09727851835233191,0.0,0.0
-0.09728024927142252,0.0,0.0
-0.09725861278278979,0.0,0.0
-0.09727851835233191,0.0,0.0
-0.09732438770823332,0.0,0.0
-0.09734833208898687,0.0,0.0
-0.0973509284676228,0.0,0.0
-0.09732871500595985,0.0,0.0
-0.09729698148929851,0.0,0.0
-0.09728342262308866,0.0,0.0
-0.09727967229839232,0.0,0.0
-0.09728803840733032,0.0,0.0
-0.09727592197369599,0.0,0.0
-0.09727909532536212,0.0,0.0
-0.09731717554535574,0.0,0.0
-0.09732698408686924,0.0,0.0
-0.09732438770823332,0.0,0.0
-0.09735727517095508,0.0,0.0
-0.09738208501125395,0.0,0.0
-0.09738381593034456,0.0,0.0
-0.09738352744382946,0.0,0.0
-0.09740227906731116,0.0,0.0
-0.09740977971670385,0.0,0.0
-0.09734313933171501,0.0,0.0
-0.09727274862202985,0.0,0.0
-0.09726380554006164,0.0,0.0
-0.0972413035918836,0.0,0.0
-0.09717899050462132,0.0,0.0
-0.0971129270926627,0.0,0.0
-0.09710802282190595,0.0,0.0
-0.0971319672026595,0.0,0.0
-0.09717293228780416,0.0,0.0
-0.09717148985522864,0.0,0.0
-0.09719831910113323,0.0,0.0
-0.09724505391657995,0.0,0.0
-0.09729265419157196,0.0,0.0
-0.09731486765323491,0.0,0.0
-0.09731255976111408,0.0,0.0
-0.09731140581505367,0.0,0.0
-0.09731602159929532,0.0,0.0
-0.09728198019051315,0.0,0.0
-0.0972314950503701,0.0,0.0
-0.09719226088431607,0.0,0.0
-0.09717870201810622,0.0,0.0
-0.09716572012492658,0.0,0.0
-0.09714841093402038,0.0,0.0
-0.09716398920583595,0.0,0.0
-0.09722341742794721,0.0,0.0
-0.09726207462097103,0.0,0.0
-0.09728226867702826,0.0,0.0
-0.09730679003081202,0.0,0.0
-0.09733881203398848,0.0,0.0
-0.09736535279337796,0.0,0.0
-0.09734775511595667,0.0,0.0
-0.09730794397687244,0.0,0.0
-0.09726438251309186,0.0,0.0
-0.0972231289414321,0.0,0.0
-0.09718706812704421,0.0,0.0
-0.09718187536977235,0.0,0.0
-0.09717033590916822,0.0,0.0
-0.09715100731265632,0.0,0.0
-0.09713312114871991,0.0,0.0
-0.09711869682296476,0.0,0.0
-0.09714725698795998,0.0,0.0
-0.09717581715295519,0.0,0.0
-0.09720899310219205,0.0,0.0
-0.09720841612916184,0.0,0.0
-0.0972597667288502,0.0,0.0
-0.09728024927142252,0.0,0.0
-0.09728111473096784,0.0,0.0
-0.0972874614343001,0.0,0.0
-0.0972961160297532,0.0,0.0
-0.09731169430156877,0.0,0.0
-0.09729005781293604,0.0,0.0
-0.09723668780764196,0.0,0.0
-0.09719024147871035,0.0,0.0
-0.0971772595855307,0.0,0.0
-0.09717870201810622,0.0,0.0
-0.09722053256279617,0.0,0.0
-0.0972678443512731,0.0,0.0
-0.09730332819263078,0.0,0.0
-0.097323522248688,0.0,0.0
-0.09730102030050995,0.0,0.0
-0.0972874614343001,0.0,0.0
-0.09726524797263716,0.0,0.0
-0.09726207462097103,0.0,0.0
-0.0972684213243033,0.0,0.0
-0.09725630489066897,0.0,0.0
-0.09721822467067535,0.0,0.0
-0.09719745364158792,0.0,0.0
-0.09715764250250368,0.0,0.0
-0.09712908233750847,0.0,0.0
-0.09712619747235744,0.0,0.0
-0.09711667741735903,0.0,0.0
-0.09710917676796636,0.0,0.0
-0.09710946525448146,0.0,0.0
-0.09715793098901879,0.0,0.0
-0.09721476283249411,0.0,0.0
-0.0972138973729488,0.0,0.0
-0.09720235791234468,0.0,0.0
-0.09724534240309504,0.0,0.0
-0.09727390256809026,0.0,0.0
-0.09729669300278342,0.0,0.0
-0.0972863074882397,0.0,0.0
-0.09727851835233191,0.0,0.0
-0.09727996078490743,0.0,0.0
-0.09728313413657357,0.0,0.0
-0.09723957267279298,0.0,0.0
-0.09721158948082798,0.0,0.0
-0.09718822207310462,0.0,0.0
-0.09714321817674852,0.0,0.0
-0.09714552606886935,0.0,0.0
-0.09714321817674852,0.0,0.0
-0.09713456358129544,0.0,0.0
-0.09713542904084074,0.0,0.0
-0.09716110434068492,0.0,0.0
-0.0972052427774957,0.0,0.0
-0.09719745364158792,0.0,0.0
-0.09719918456067854,0.0,0.0
-0.09719745364158792,0.0,0.0
-0.09718562569446869,0.0,0.0
-0.09716572012492658,0.0,0.0
-0.09716139282720003,0.0,0.0
-0.09715129579917142,0.0,0.0
-0.09715389217780734,0.0,0.0
-0.09713687147341626,0.0,0.0
-0.09712994779705378,0.0,0.0
-0.09717206682825884,0.0,0.0
-0.09719831910113323,0.0,0.0
-0.09718274082931766,0.0,0.0
-0.09718216385628746,0.0,0.0
-0.09721043553476756,0.0,0.0
-0.09721101250779778,0.0,0.0
-0.09722341742794721,0.0,0.0
-0.09720726218310143,0.0,0.0
-0.09718822207310462,0.0,0.0
-0.09718274082931766,0.0,0.0
-0.09720120396628426,0.0,0.0
-0.09719254937083117,0.0,0.0
-0.09716485466538126,0.0,0.0
-0.09716081585416982,0.0,0.0
-0.09714610304189956,0.0,0.0
-0.09714841093402038,0.0,0.0
-0.09713658298690116,0.0,0.0
-0.09714321817674852,0.0,0.0
-0.09718187536977235,0.0,0.0
-0.09721649375158473,0.0,0.0
-0.0972320720234003,0.0,0.0
-0.09723986115930809,0.0,0.0
-0.09723322596946071,0.0,0.0
-0.09725601640415386,0.0,0.0
-0.09726524797263716,0.0,0.0
-0.0972767874332413,0.0,0.0
-0.09727303710854494,0.0,0.0
-0.09724332299748932,0.0,0.0
-0.09721014704825247,0.0,0.0
